id,subject,topic_candidates,pdf,page_start,page_end,status
112-1-11-04,基礎醫學（包括解剖學、生理學與病理學）,MRI原理與技術;骨骼肌肉解剖與病理,sources/112_1/11_Q.pdf,1,1,keyword_candidates_require_tutor_review
112-1-11-05,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;心血管系統,sources/112_1/11_Q.pdf,1,2,keyword_candidates_require_tutor_review
112-1-11-06,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;心血管系統,sources/112_1/11_Q.pdf,2,2,keyword_candidates_require_tutor_review
112-1-11-07,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;呼吸系統,sources/112_1/11_Q.pdf,2,2,keyword_candidates_require_tutor_review
112-1-11-08,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;神經系統,sources/112_1/11_Q.pdf,2,2,keyword_candidates_require_tutor_review
112-1-11-09,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;神經系統,sources/112_1/11_Q.pdf,2,2,keyword_candidates_require_tutor_review
112-1-11-10,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,2,2,keyword_candidates_require_tutor_review
112-1-11-11,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理,sources/112_1/11_Q.pdf,2,3,keyword_candidates_require_tutor_review
112-1-11-12,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理,sources/112_1/11_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-11-13,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-11-14,基礎醫學（包括解剖學、生理學與病理學）,,sources/112_1/11_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-11-15,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-11-16,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-11-17,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,3,4,keyword_candidates_require_tutor_review
112-1-11-18,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,4,4,keyword_candidates_require_tutor_review
112-1-11-19,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,4,4,keyword_candidates_require_tutor_review
112-1-11-20,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;神經系統,sources/112_1/11_Q.pdf,4,4,keyword_candidates_require_tutor_review
112-1-11-21,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,4,4,keyword_candidates_require_tutor_review
112-1-11-22,基礎醫學（包括解剖學、生理學與病理學）,MRI原理與技術;神經系統;泌尿與生殖系統;內分泌與代謝,sources/112_1/11_Q.pdf,4,4,keyword_candidates_require_tutor_review
112-1-11-23,基礎醫學（包括解剖學、生理學與病理學）,,sources/112_1/11_Q.pdf,4,5,keyword_candidates_require_tutor_review
112-1-11-24,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;消化系統,sources/112_1/11_Q.pdf,5,5,keyword_candidates_require_tutor_review
112-1-11-25,基礎醫學（包括解剖學、生理學與病理學）,呼吸系統,sources/112_1/11_Q.pdf,5,5,keyword_candidates_require_tutor_review
112-1-11-26,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,5,5,keyword_candidates_require_tutor_review
112-1-11-27,基礎醫學（包括解剖學、生理學與病理學）,心血管系統,sources/112_1/11_Q.pdf,5,5,keyword_candidates_require_tutor_review
112-1-11-28,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理,sources/112_1/11_Q.pdf,5,6,keyword_candidates_require_tutor_review
112-1-11-29,基礎醫學（包括解剖學、生理學與病理學）,MRI原理與技術;消化系統,sources/112_1/11_Q.pdf,6,6,keyword_candidates_require_tutor_review
112-1-11-30,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理,sources/112_1/11_Q.pdf,6,6,keyword_candidates_require_tutor_review
112-1-11-31,基礎醫學（包括解剖學、生理學與病理學）,呼吸系統,sources/112_1/11_Q.pdf,6,6,keyword_candidates_require_tutor_review
112-1-11-32,基礎醫學（包括解剖學、生理學與病理學）,MRI原理與技術;泌尿與生殖系統,sources/112_1/11_Q.pdf,6,6,keyword_candidates_require_tutor_review
112-1-11-33,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;泌尿與生殖系統,sources/112_1/11_Q.pdf,6,6,keyword_candidates_require_tutor_review
112-1-11-34,基礎醫學（包括解剖學、生理學與病理學）,神經系統;泌尿與生殖系統,sources/112_1/11_Q.pdf,6,7,keyword_candidates_require_tutor_review
112-1-11-35,基礎醫學（包括解剖學、生理學與病理學）,心血管系統;內分泌與代謝,sources/112_1/11_Q.pdf,7,7,keyword_candidates_require_tutor_review
112-1-11-36,基礎醫學（包括解剖學、生理學與病理學）,消化系統,sources/112_1/11_Q.pdf,7,7,keyword_candidates_require_tutor_review
112-1-11-37,基礎醫學（包括解剖學、生理學與病理學）,攝影擺位與投照,sources/112_1/11_Q.pdf,7,7,keyword_candidates_require_tutor_review
112-1-11-38,基礎醫學（包括解剖學、生理學與病理學）,MRI原理與技術;神經系統,sources/112_1/11_Q.pdf,7,7,keyword_candidates_require_tutor_review
112-1-11-39,基礎醫學（包括解剖學、生理學與病理學）,,sources/112_1/11_Q.pdf,7,7,keyword_candidates_require_tutor_review
112-1-11-40,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,7,8,keyword_candidates_require_tutor_review
112-1-11-41,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理,sources/112_1/11_Q.pdf,8,8,keyword_candidates_require_tutor_review
112-1-11-42,基礎醫學（包括解剖學、生理學與病理學）,內分泌與代謝,sources/112_1/11_Q.pdf,8,8,keyword_candidates_require_tutor_review
112-1-11-43,基礎醫學（包括解剖學、生理學與病理學）,,sources/112_1/11_Q.pdf,8,8,keyword_candidates_require_tutor_review
112-1-11-44,基礎醫學（包括解剖學、生理學與病理學）,,sources/112_1/11_Q.pdf,8,8,keyword_candidates_require_tutor_review
112-1-11-45,基礎醫學（包括解剖學、生理學與病理學）,,sources/112_1/11_Q.pdf,8,8,keyword_candidates_require_tutor_review
112-1-11-46,基礎醫學（包括解剖學、生理學與病理學）,神經系統;心血管系統;呼吸系統,sources/112_1/11_Q.pdf,8,9,keyword_candidates_require_tutor_review
112-1-11-47,基礎醫學（包括解剖學、生理學與病理學）,呼吸系統,sources/112_1/11_Q.pdf,9,9,keyword_candidates_require_tutor_review
112-1-11-48,基礎醫學（包括解剖學、生理學與病理學）,呼吸系統,sources/112_1/11_Q.pdf,9,9,keyword_candidates_require_tutor_review
112-1-11-49,基礎醫學（包括解剖學、生理學與病理學）,呼吸系統,sources/112_1/11_Q.pdf,9,9,keyword_candidates_require_tutor_review
112-1-11-50,基礎醫學（包括解剖學、生理學與病理學）,泌尿與生殖系統,sources/112_1/11_Q.pdf,9,9,keyword_candidates_require_tutor_review
112-1-11-51,基礎醫學（包括解剖學、生理學與病理學）,泌尿與生殖系統,sources/112_1/11_Q.pdf,9,10,keyword_candidates_require_tutor_review
112-1-11-52,基礎醫學（包括解剖學、生理學與病理學）,,sources/112_1/11_Q.pdf,10,10,keyword_candidates_require_tutor_review
112-1-11-53,基礎醫學（包括解剖學、生理學與病理學）,放射生物學;骨骼肌肉解剖與病理;消化系統,sources/112_1/11_Q.pdf,10,10,keyword_candidates_require_tutor_review
112-1-11-54,基礎醫學（包括解剖學、生理學與病理學）,神經系統;消化系統,sources/112_1/11_Q.pdf,10,10,keyword_candidates_require_tutor_review
112-1-11-55,基礎醫學（包括解剖學、生理學與病理學）,內分泌與代謝,sources/112_1/11_Q.pdf,10,10,keyword_candidates_require_tutor_review
112-1-11-56,基礎醫學（包括解剖學、生理學與病理學）,內分泌與代謝,sources/112_1/11_Q.pdf,10,10,keyword_candidates_require_tutor_review
112-1-11-57,基礎醫學（包括解剖學、生理學與病理學）,泌尿與生殖系統;內分泌與代謝,sources/112_1/11_Q.pdf,10,11,keyword_candidates_require_tutor_review
112-1-11-58,基礎醫學（包括解剖學、生理學與病理學）,內分泌與代謝,sources/112_1/11_Q.pdf,11,11,keyword_candidates_require_tutor_review
112-1-11-59,基礎醫學（包括解剖學、生理學與病理學）,血液免疫與一般病理,sources/112_1/11_Q.pdf,11,11,keyword_candidates_require_tutor_review
112-1-11-60,基礎醫學（包括解剖學、生理學與病理學）,血液免疫與一般病理,sources/112_1/11_Q.pdf,11,11,keyword_candidates_require_tutor_review
112-1-11-61,基礎醫學（包括解剖學、生理學與病理學）,血液免疫與一般病理,sources/112_1/11_Q.pdf,11,11,keyword_candidates_require_tutor_review
112-1-11-62,基礎醫學（包括解剖學、生理學與病理學）,內分泌與代謝;血液免疫與一般病理,sources/112_1/11_Q.pdf,11,11,keyword_candidates_require_tutor_review
112-1-11-63,基礎醫學（包括解剖學、生理學與病理學）,放射生物學;核醫PET,sources/112_1/11_Q.pdf,11,12,keyword_candidates_require_tutor_review
112-1-11-64,基礎醫學（包括解剖學、生理學與病理學）,放射藥物與核種製備;癌症與臨床放療,sources/112_1/11_Q.pdf,12,12,keyword_candidates_require_tutor_review
112-1-11-65,基礎醫學（包括解剖學、生理學與病理學）,癌症與臨床放療,sources/112_1/11_Q.pdf,12,12,keyword_candidates_require_tutor_review
112-1-11-66,基礎醫學（包括解剖學、生理學與病理學）,心血管系統,sources/112_1/11_Q.pdf,12,12,keyword_candidates_require_tutor_review
112-1-11-67,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;血液免疫與一般病理,sources/112_1/11_Q.pdf,12,12,keyword_candidates_require_tutor_review
112-1-11-68,基礎醫學（包括解剖學、生理學與病理學）,骨骼肌肉解剖與病理;呼吸系統,sources/112_1/11_Q.pdf,12,12,keyword_candidates_require_tutor_review
112-1-11-69,基礎醫學（包括解剖學、生理學與病理學）,癌症與臨床放療;消化系統,sources/112_1/11_Q.pdf,12,13,keyword_candidates_require_tutor_review
112-1-11-70,基礎醫學（包括解剖學、生理學與病理學）,癌症與臨床放療;消化系統;血液免疫與一般病理,sources/112_1/11_Q.pdf,13,13,keyword_candidates_require_tutor_review
112-1-11-71,基礎醫學（包括解剖學、生理學與病理學）,CT原理與技術;消化系統;血液免疫與一般病理,sources/112_1/11_Q.pdf,13,13,keyword_candidates_require_tutor_review
112-1-11-72,基礎醫學（包括解剖學、生理學與病理學）,心血管系統;內分泌與代謝,sources/112_1/11_Q.pdf,13,13,keyword_candidates_require_tutor_review
112-1-11-73,基礎醫學（包括解剖學、生理學與病理學）,癌症與臨床放療;神經系統;消化系統;泌尿與生殖系統;內分泌與代謝,sources/112_1/11_Q.pdf,13,13,keyword_candidates_require_tutor_review
112-1-11-74,基礎醫學（包括解剖學、生理學與病理學）,放射生物學;MRI原理與技術;血液免疫與一般病理,sources/112_1/11_Q.pdf,13,13,keyword_candidates_require_tutor_review
112-1-11-75,基礎醫學（包括解剖學、生理學與病理學）,癌症與臨床放療;泌尿與生殖系統;血液免疫與一般病理,sources/112_1/11_Q.pdf,13,14,keyword_candidates_require_tutor_review
112-1-11-76,基礎醫學（包括解剖學、生理學與病理學）,癌症與臨床放療,sources/112_1/11_Q.pdf,14,14,keyword_candidates_require_tutor_review
112-1-11-77,基礎醫學（包括解剖學、生理學與病理學）,內分泌與代謝,sources/112_1/11_Q.pdf,14,14,keyword_candidates_require_tutor_review
112-1-11-78,基礎醫學（包括解剖學、生理學與病理學）,癌症與臨床放療;神經系統;消化系統;內分泌與代謝,sources/112_1/11_Q.pdf,14,14,keyword_candidates_require_tutor_review
112-1-11-79,基礎醫學（包括解剖學、生理學與病理學）,神經系統,sources/112_1/11_Q.pdf,14,14,keyword_candidates_require_tutor_review
112-1-11-80,基礎醫學（包括解剖學、生理學與病理學）,癌症與臨床放療;神經系統,sources/112_1/11_Q.pdf,14,14,keyword_candidates_require_tutor_review
112-1-22-01,醫學物理學與輻射安全,核衰變與核種平衡;光子與物質交互作用,sources/112_1/22_Q.pdf,1,1,keyword_candidates_require_tutor_review
112-1-22-02,醫學物理學與輻射安全,半衰期與活度;衰減與屏蔽,sources/112_1/22_Q.pdf,1,1,keyword_candidates_require_tutor_review
112-1-22-03,醫學物理學與輻射安全,半衰期與活度,sources/112_1/22_Q.pdf,1,1,keyword_candidates_require_tutor_review
112-1-22-04,醫學物理學與輻射安全,核衰變與核種平衡;半衰期與活度;MRI原理與技術,sources/112_1/22_Q.pdf,1,1,keyword_candidates_require_tutor_review
112-1-22-05,醫學物理學與輻射安全,,sources/112_1/22_Q.pdf,1,2,keyword_candidates_require_tutor_review
112-1-22-06,醫學物理學與輻射安全,光子與物質交互作用;放射生物學,sources/112_1/22_Q.pdf,2,2,keyword_candidates_require_tutor_review
112-1-22-07,醫學物理學與輻射安全,,sources/112_1/22_Q.pdf,2,2,keyword_candidates_require_tutor_review
112-1-22-08,醫學物理學與輻射安全,光子與物質交互作用,sources/112_1/22_Q.pdf,2,2,keyword_candidates_require_tutor_review
112-1-22-09,醫學物理學與輻射安全,底片與影像接受器,sources/112_1/22_Q.pdf,2,3,keyword_candidates_require_tutor_review
112-1-22-10,醫學物理學與輻射安全,X光產生與能譜,sources/112_1/22_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-22-11,醫學物理學與輻射安全,輻射量與劑量學,sources/112_1/22_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-22-12,醫學物理學與輻射安全,偵檢器與計數統計;影像品質與數位影像,sources/112_1/22_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-22-13,醫學物理學與輻射安全,輻射量與劑量學;MRI原理與技術,sources/112_1/22_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-22-14,醫學物理學與輻射安全,輻射量與劑量學,sources/112_1/22_Q.pdf,3,3,keyword_candidates_require_tutor_review
112-1-22-15,醫學物理學與輻射安全,X光產生與能譜;輻射量與劑量學,sources/112_1/22_Q.pdf,3,4,keyword_candidates_require_tutor_review
112-1-22-16,醫學物理學與輻射安全,輻射量與劑量學;輻射防護與法規;影像品質與數位影像;放療設備與品保,sources/112_1/22_Q.pdf,4,4,keyword_candidates_require_tutor_review
112-1-22-17,醫學物理學與輻射安全,CT原理與技術;影像品質與數位影像,sources/112_1/22_Q.pdf,4,4,keyword_candidates_require_tutor_review
112-1-22-18,醫學物理學與輻射安全,影像品質與數位影像,sources/112_1/22_Q.pdf,4,4,keyword_candidates_require_tutor_review
112-1-22-19,醫學物理學與輻射安全,光子與物質交互作用;X光產生與能譜;輻射量與劑量學;CT原理與技術;影像品質與數位影像;放療設備與品保;對比劑與特殊攝影,sources/112_1/22_Q.pdf,4,5,keyword_candidates_require_tutor_review
112-1-22-20,醫學物理學與輻射安全,影像品質與數位影像,sources/112_1/22_Q.pdf,5,5,keyword_candidates_require_tutor_review
112-1-22-21,醫學物理學與輻射安全,近接與特殊放療;血液免疫與一般病理,sources/112_1/22_Q.pdf,5,5,keyword_candidates_require_tutor_review
